Pincode,Latitude,Longitude
332041,27.6479071,74.9793243
132140,29.4916335,76.860565
847238,26.358051,86.0070547
500015,17.4777117,78.5107752
852130,26.0714997,86.5602614
854204,25.6582771,87.12233619999999
125111,29.5397219,75.6906241
505187,18.7531526,79.3690831
505451,18.5116153,79.0419053
731123,23.8122168,87.3612205
332026,27.5711889,74.8039205
422207,20.0903043,73.87719009999999
848503,25.6156481,85.83838569999999
425116,20.8745558,75.50437610000002
731214,23.6721263,87.5198011
847222,26.4221544,85.9815339
110027,28.6464731,77.1169452
122007,28.471851,77.0578855
124501,28.7847278,76.7567368
123301,28.3642617,76.5603828
127312,1.2936399,103.766733
504218,19.0581844,79.3690831
133302,30.8569568,76.90668289999999
332042,27.5970455,75.03775019999999
132145,29.3115127,76.8836261
847239,26.2369121,86.1039189
500016,17.4447097,78.4625904
852129,25.6860106,86.7516942
854203,25.7641153,87.0923906
125112,29.413556,75.78365889999999
505188,18.6682441,79.5266211
505452,18.6936807,78.95145099999999
731124,23.7184163,87.4405786
505454,18.9307232,78.9966888
422208,20.3537415,73.6065223
848502,25.6063484,85.7205065
425201,21.0469023,75.7487779
847301,26.0252545,85.9151211
500018,17.4546338,78.4061519
852127,25.7059936,86.59053709999999
854201,25.9578004,87.3314264
125120,29.6507626,75.8766333
505455,18.7709515,78.8722341
828135,23.6603636,86.45162189999999
211018,25.4583295,81.84565930000001
847204,26.1672917,86.25903
847223,26.4319162,85.9100089
110028,28.631833,77.13875879999999
122008,28.4929905,77.07241429999999
124504,28.6948707,76.71633589999999
123302,28.3985032,76.4447397
781001,26.1756772,91.7417143
504219,19.1132842,79.7175517
134003,30.2829736,76.7105632
504294,19.1981675,79.1548533
132157,29.8385942,76.8028933
847240,26.6166337,85.986639
500017,17.4337415,78.53485069999999
852128,26.0529738,86.7818523
854202,25.8962866,87.20209899999999
125113,29.5145069,75.8766333
505208,18.7817375,79.4591378
505453,18.79029,78.8042828
847225,26.6352923,86.0223611
110030,28.4956835,77.1664945
122010,28.4859289,77.1057501
124506,28.7103137,76.8144298
123401,28.2621924,76.5719414
781003,26.1811685,91.77579159999999
504231,18.9929499,79.4591378
134007,30.39941,76.7971247
504296,19.3354272,79.4928857
847226,26.5318362,86.1141045
110031,28.6508353,77.267595
122011,28.4258749,77.0976195
124507,28.6564595,76.8490328
123411,28.2941725,76.4331698
781004,26.2131317,91.8172069
504251,19.0561432,79.53786339999999
504297,19.191113,79.233837
847224,26.4534221,86.26664629999999
110029,28.5647191,77.20032359999999
122009,28.4641637,77.0823482
124505,28.7526104,76.8951551
123303,28.4120444,76.3521514
781002,26.1790101,91.7408019
504220,19.1396932,79.3578201
134005,30.3561802,76.79640359999999
504295,19.4906572,79.33528989999999
847302,26.3800272,85.7461548
203203,28.3362528,77.7108686
193222,34.6788449,74.35874729999999
208005,26.4692427,80.30181069999999
206121,26.558635,79.3127543
211016,25.4164238,81.806039
205301,27.1977631,79.30148450000002
847303,26.0706524,86.0631561
207403,27.9052251,78.72494689999999
852125,26.2453188,86.9423801
852124,25.9423234,86.59053709999999
852123,25.9741202,86.438974
852122,25.8923161,87.0024407
852121,25.9223851,86.7516942
852116,25.6085634,87.0024407
847228,26.4989521,86.2056843
110033,28.7235555,77.1756757
122015,28.4963709,77.0593246
124513,29.0141581,76.36951669999999
123501,28.0578522,76.5950555
781006,26.1589772,91.7794443
504273,19.2244114,79.60528839999999
207402,27.8701066,78.8609122
110002,28.6352202,77.2468858
121002,28.419423,77.3668965
124010,28.8459406,76.5401527
126102,29.2857394,76.29425069999999
127022,28.5044544,76.247912
413251,18.3041754,75.3178952
131021,28.9582084,77.1255055
207246,27.6386254,78.8609122
132022,29.6990234,77.1139984
855116,26.4668353,88.1779182
854339,26.4245554,87.0524338
123021,28.1377997,76.247912
854116,25.4919711,87.7664934
854108,25.6634781,87.4009165
194104,34.0717151,77.3324425
852110,26.0136538,86.61071059999999
695123,8.3955165,77.0737149
685553,9.8655501,77.1370115
125004,29.1406223,75.6789905
231220,24.1282837,82.7886395
851201,25.5534308,86.6409554
851204,25.5124581,86.4086061
134103,30.6584328,76.9527836
122502,28.2713642,76.6643728
421002,19.2298687,73.1615127
125048,29.4335541,75.55096019999999
231207,24.4402679,83.1434573
851118,25.4249673,85.99684789999999
847337,26.2582702,86.0223611
134201,30.4423865,76.9412601
770002,22.1151578,83.96384259999999
794114,25.3294423,90.7152749
827006,23.6655125,86.167546
845450,26.8671937,84.5117321
846005,26.1889608,85.8639766
828107,23.6467065,86.504708
828122,23.670252,86.49460069999999
828115,23.7018471,86.4465631
828106,23.7609202,86.43138379999999
794102,25.2352717,90.563609
781019,26.1398864,91.7709217
847115,26.2099699,85.9815339
795105,25.4063836,94.097809
781017,26.1210575,91.61294900000001
781025,26.117894,91.87574219999999
160015,30.7505253,76.77693239999999
171221,31.2815418,78.13363799999999
172028,31.33336,77.55621
173205,30.9702876,76.8028933
767002,20.7115954,83.57096399999999
171301,31.2223199,77.1197521
762112,20.2145003,84.2910759
148034,30.3324188,75.795284
151002,30.2486027,74.8624092
152025,30.4612784,74.66346399999999
764081,18.632441,82.4536115
171005,31.122158,77.1312586
143022,31.5543796,74.90918529999999
765023,19.1041559,83.6986568
766102,20.2631643,83.63484299999999
767032,20.4646804,83.3148018
767061,20.9440502,83.4430118
769004,22.2214398,84.80986159999999
143103,31.8701822,74.8507131
828130,23.6909952,86.49207360000001
847211,26.3454899,86.0860891
828306,23.8289428,86.1700894
144043,31.1313426,75.5451379
143118,31.4287338,75.1662121
795007,25.3422522,94.21283369999999
828101,23.7892174,86.3706203
845458,26.6232751,84.5850997
847104,26.2271087,85.7564107
828401,23.8941493,86.16500239999999
143407,31.3283092,75.07279559999999
764051,18.2356346,81.97529949999999
762030,20.7209169,83.8260884
152114,30.0941616,74.511172
143415,31.3409427,74.89749250000001
171222,31.156455,77.3611549
172029,31.29336009999999,77.4357739
173206,31.0016831,76.9988669
767016,20.7163081,83.6986568
172001,31.3991826,77.5963271
763001,18.7461535,82.79402970000001
148035,29.9984083,75.94632399999999
151003,30.2645297,74.9501034
152026,30.5595078,74.54632819999999
764085,19.2954579,82.7886395
171006,31.0953165,77.20027449999999
151301,29.9590825,74.9910112
143101,31.7184729,74.7922202
765024,19.2476729,83.7411631
766103,19.7757008,82.669947
767033,20.2700413,83.1863358
767062,21.0318427,83.8897057
769005,22.2621342,84.8750338
143105,31.6042801,74.7688173
828131,23.7310943,86.42632290000002
847212,26.3120274,86.04786179999999
828307,23.7700432,86.19043239999999
144044,31.082501,75.5101999
143119,31.716042,75.14286320000001
795008,24.7448286,93.9776389
828103,23.7555265,86.32753509999999
845459,26.7091603,84.375233
847105,25.9520665,86.0427626
828402,23.8840211,86.2361744
143408,31.2333282,75.0260667
764052,18.1224176,82.08429009999999
762100,20.0747662,84.375233
152115,30.0730064,74.42911350000001
143416,31.1899658,74.7571147
160017,30.7398339,76.782702
171223,31.2319008,77.6707924
172030,31.3378515,77.4874049
173207,31.089459,76.9758274
767017,20.8633543,83.8260884
172002,31.5240014,77.6077865
763002,18.6932217,82.79941939999999
148100,30.5089262,75.45777749999999
151004,30.219957,75.0026972
152028,1.286355,103.809689
764086,18.2301007,81.84429340000001
171007,31.1601624,77.22901929999999
151302,29.9300692,75.1311874
143102,31.8336912,74.7337069
765025,19.3007667,83.91089680000002
766104,20.9107801,82.6267345
767035,20.2141825,82.9716617
767065,20.801682,83.4430118
769006,22.24463,84.8854545
143107,31.5957256,74.69858909999999
828132,23.6896145,86.43138379999999
851213,25.4880216,86.62583529999999
828309,23.736569,86.40607460000001
144101,31.33144,75.6789905
143149,31.5767204,75.0961549
795009,24.6995465,93.8960811
828104,23.8277741,86.3680869
145026,32.2578631,75.3995089
847106,26.1391185,85.7717907
828403,23.7849427,86.0733498
143409,31.3004141,75.0260667
764055,19.0119614,82.49693309999999
762101,19.9771394,84.2910759
152116,30.0501858,74.24140919999999
143419,31.167207,74.5697617
160018,30.7332254,76.78702899999999
171224,31.3224848,77.7337628
172031,31.27988629999999,77.5275463
173208,31.1321361,76.9527836
767018,20.9428292,84.05902900000001
172021,31.3068995,77.57340479999999
763003,18.7392583,82.84521459999999
148101,30.4392642,75.5393155
151005,30.1969101,74.9501034
152031,30.3713271,74.66346399999999
764087,17.9120309,81.5596427
171008,31.1066236,77.11687529999999
151401,30.0671203,74.7571147
765026,19.4156568,83.804868
766105,20.6928502,82.5185837
767037,20.4089104,83.1005505
767066,20.2315588,83.11127979999999
769007,22.1903165,84.85939929999999
143108,31.6065216,74.6049061
828133,23.7195585,86.44150379999999
851214,25.4921844,86.5501654
160019,30.7303302,76.8000091
171225,31.2246949,77.53901270000001
172032,31.50261709999999,77.5046101
173209,30.8963236,77.01614359999999
767019,21.0027109,83.7411631
172022,31.3820966,77.76809519999999
763004,18.7268308,82.82905509999999
148102,30.4479275,75.3178952
151101,30.19563029999999,75.0844757
152032,30.3937255,74.4760088
764088,20.035786,81.9807529
171009,31.0405529,77.1600201
151501,29.8572185,75.6906241
171018,31.2254073,77.2060241
765029,19.243273,83.6135572
766106,20.5033466,82.5185837
767038,20.6337112,82.79941939999999
767067,20.5676429,83.528342
769008,22.2513887,84.91149759999999
143109,31.7041875,74.6751731
828134,23.5047354,86.2767995
795107,25.0186788,93.9266502
160020,30.7213417,76.7812596
171226,30.9901804,77.4472495
172033,31.3676782,77.5046101
766111,20.3138812,82.5185837
767020,20.8646449,83.53900019999999
172023,31.4149339,77.5275463
763008,18.757597,82.9394002
148103,30.4061896,75.44612560000002
766014,19.8351652,82.9716617
152033,30.5055765,74.2883536
765001,19.1440935,83.4856913
171010,31.0658281,77.1312586
151502,29.9827566,75.5975296
171019,31.2516158,77.355413
765033,19.1701365,83.9003022
766107,20.3361746,82.76707449999999
767039,20.4494265,82.92864279999999
767068,20.9184533,83.7092861
769009,22.2577632,84.8307248
143111,31.5850187,75.1662121
847122,26.3376446,85.9100089
795112,25.2102544,93.8451731
160022,30.7267591,76.7653924
767024,20.7393429,83.2918613
172034,31.5338685,77.8252923
766118,20.2300163,82.7778579
767021,20.9595729,83.53900019999999
172024,31.3287677,77.39560039999999
764001,18.8627909,82.5686247
148104,30.5194643,75.55096019999999
766015,19.8283043,82.79941939999999
152101,30.21097039999999,74.64004320000001
765002,19.1395164,83.357567
171011,31.0988492,77.067959
151503,29.8417614,75.55096019999999
171102,31.2399074,76.90668289999999
765034,19.005177,83.7464743
766108,20.0561741,82.5834947
148020,30.5403153,75.737149
767070,20.355917,83.2613054
769010,22.2327421,84.8854545
143112,31.518065,75.1662121
422209,20.1833163,74.006509
848501,25.5636318,85.6743082
160023,30.7396066,76.766835
767025,20.7408453,83.1005505
172101,31.6070327,77.76809519999999
767001,20.7145288,83.4910242
767028,20.8269213,82.8855961
172025,31.3833772,77.4357739
764002,18.9611893,82.4102628
148105,30.2487913,75.55096019999999
766016,20.0045741,82.76707449999999
152107,30.1687569,74.4760088
765013,18.9376725,83.01465259999999
171012,31.0723282,77.25201009999999
151504,30.1132488,75.55096019999999
171103,31.178839,77.0794705
766001,19.856553,83.2184763
766110,19.9921289,83.357567
148021,30.6533337,75.841775
171201,31.1085865,77.3898602
766017,19.6930928,82.9716617
422211,20.5087335,73.5358541
848302,25.9917959,85.77691639999999
152024,30.63437699999999,74.24140919999999
144102,31.4038786,75.7255192
143201,31.4789051,75.2128996
828105,23.9829217,86.39847929999999
145027,32.299496,75.3761952
762011,20.370077,83.9744262
828404,23.751595,86.16500239999999
143410,31.2864819,74.90918529999999
764056,19.0627089,82.5834947
762102,20.0651518,84.0801613
152117,30.1742687,74.310856
143422,31.3338316,75.11951069999999
143506,31.8217046,75.2829046
172110,31.7979272,78.36146719999999
143406,31.456801,75.0260667
762021,19.6856076,84.0801613
148029,30.0735434,75.70225669999999
147203,30.586134,76.1551866
171209,31.0566565,77.3209555
211019,25.4286641,81.9207423
422303,20.0679189,74.1357407
848208,25.8120053,86.1039189
828206,23.6999206,86.7667756
144032,31.210515,75.6499025
143527,31.8016434,75.4927278
143516,31.8076404,75.35287790000001
171004,31.0875788,77.15139239999999
146105,31.3730437,76.0507949
762024,20.7383246,84.3331694
160012,30.7680494,76.782702
147002,30.3571869,76.4447397
144103,31.4257651,75.74587079999999
143202,31.5736976,75.2595731
828201,23.7014328,86.5602614
160055,30.7264274,76.7076768
145029,32.3596824,75.70225669999999
762013,20.6596067,84.46976629999999
152123,30.4120793,74.07701
143411,31.3674623,75.0260667
764057,19.1151451,82.713132
762103,19.9875225,83.8897057
147103,30.269101,76.4678766
143507,31.821849,75.0961549
207123,27.8089745,78.6795836
762022,20.1832628,84.42777029999999
148030,30.03598419999999,75.77203279999999
147301,30.6537565,76.2594981
171210,30.901759,77.69941969999999
211017,25.447376,81.8074055
422304,20.1626883,74.1592278
848207,25.6749707,86.28695069999999
828207,23.8133651,86.7919009
144033,31.1640126,75.58588859999999
143528,31.9477986,75.50437610000002
143517,31.8489174,75.5160235
205268,27.0533404,79.08710049999999
146106,31.3292383,75.98405869999999
762026,20.6405329,84.2489525
160014,30.7776783,76.7394237
144104,31.4028807,75.76621949999999
143203,31.6069353,75.35287790000001
828202,23.7239045,86.7768273
160059,30.7191317,76.72061599999999
145101,32.1517242,75.632447
762014,20.8291318,84.20679919999999
152124,30.3650687,74.24140919999999
143412,31.1998398,74.9325683
764058,19.0975025,82.2800546
762104,19.8983701,84.05902900000001
152121,30.3027243,74.10050439999999
147104,30.5156986,76.3405733
143511,31.9039118,75.1311874
172109,31.4380046,78.6114999
143402,55.8216877,37.3348167
762020,20.5602057,84.7106567
194106,34.4210954,76.91820969999999
148028,30.0938248,75.78365889999999
147202,30.500844,76.2015572
171211,30.9043613,77.4931403
422305,20.0659852,74.24140919999999
848206,25.7432677,86.1853474
828301,23.7154787,86.39341519999999
144034,31.1270864,75.6557206
143529,31.9467096,75.3995089
146107,31.3168354,75.9985693
762027,20.3488128,84.406761
192304,33.9466606,74.9501034
193201,34.3544655,74.4408385
208003,26.459456,80.3296664
206003,26.7349596,79.0306032
211014,25.4721393,81.8033057
205265,27.3677269,78.95145099999999
202280,27.9969321,78.30455649999999
193503,34.5781914,74.92087719999999
207302,27.4545734,78.3159411
206245,26.8960589,78.8609122
212202,25.4003511,81.6254283
192305,33.8263508,74.9910112
847229,26.5181034,86.0427626
110034,28.6930443,77.1350949
122016,28.5079338,77.0751538
124514,29.0358382,76.5257007
192306,33.8183154,74.8390162
781007,26.16363,91.7611838
160047,30.6998681,76.75096599999999
151001,30.17384139999999,74.89749250000001
504302,18.8534075,79.4816378
764011,18.8098431,82.6105228
172112,31.8881486,78.6114999
194105,34.4340835,76.0623979
151509,30.1214948,75.2245693
172107,31.4829512,78.36146719999999
143305,31.3515946,74.6166192
762018,20.4789955,83.6986568
148026,30.2548735,76.01598
147111,30.1732299,76.5257007
171206,31.0664644,77.76809519999999
143115,31.548856,75.0494329
422222,20.0085359,73.6830521
848211,25.7141789,85.9815339
425306,21.1121674,76.1088001
144029,31.0860234,75.9405178
143521,32.0579368,75.3995089
764040,18.5747479,82.48610529999999
171001,31.1011641,77.1743983
146102,31.4751353,76.0623979
847230,26.5273124,85.95089229999999
110035,28.6738274,77.1642584
122017,28.5076558,77.02766
504307,19.4127724,78.4524591
781008,26.1711451,91.7502311
171214,31.3109471,77.8481628
764043,18.7932513,82.34518899999999
504303,18.8639621,79.5125662
764014,18.9180368,83.12200740000002
172113,32.2218687,78.3387066
146108,31.3228926,75.95213
151510,30.1726376,75.3761952
172108,31.67500209999999,78.24761459999999
143401,31.4358719,74.9442585
762019,20.3196151,84.238417
148027,29.79432229999999,76.0507949
147201,30.3603196,76.1551866
171207,31.2018372,77.76809519999999
143116,31.6366361,75.1311874
422301,20.1055734,74.0417628
848210,25.7685996,86.0274622
425307,20.9528173,75.8766333
144030,31.39430699999999,75.7894716
143525,32.1635688,75.35287790000001
764041,18.4960125,82.5834947
171002,31.0831046,77.1628959
146103,31.3763301,75.9289046
160036,30.7325393,76.7394237
110032,28.6865527,77.2922157
122012,28.3913444,76.9536816
123412,28.0882851,76.49679189999999
781005,26.1573052,91.79527619999999
504272,19.1820864,79.4816378
148108,30.310696,75.3995089
504299,19.4226526,79.7848422
764005,18.834391,82.48610529999999
847304,26.3232108,85.81790389999999
212303,25.182636,82.1604849
151507,29.6391919,75.2595731
172105,31.4661031,78.1792434
766012,20.2275653,83.3148018
125201,29.8288899,75.03775019999999
148024,30.4152794,75.8301537
768003,21.4796112,83.95855
171204,31.1672294,77.5275463
143113,31.63527419999999,75.0260667
422215,20.3552464,73.86542949999999
848216,25.8109115,86.0631561
425304,21.2333689,75.7487779
144027,31.3659892,75.5524157
143303,31.3504271,74.69858909999999
764038,18.3594774,82.713132
160103,30.707137,76.7174871
146024,31.6438116,75.96954649999999
425203,21.0545084,75.8040022
847123,26.1856895,85.751283
143204,31.5345119,75.30623260000002
828203,23.7597738,86.7868768
160062,30.6836658,76.7307663
146001,31.46955839999999,75.911483
762015,20.7773193,84.0801613
152128,30.1620411,74.05351259999999
143413,31.5181797,74.9793243
764059,19.2517865,82.5834947
762105,19.7948791,83.804868
152122,30.2469351,74.1710583
828304,23.7725053,86.2920255
143512,32.0081514,75.1662121
766002,19.8875657,83.1005505
125121,29.36285599999999,75.94632399999999
148022,30.4807769,76.01598
768001,21.4688768,83.9902982
171202,31.1018258,77.55047789999999
171212,31.1988519,77.4053955
828305,23.7472733,86.231094
422306,20.158632,74.24140919999999
848205,25.8152136,86.2260131
828302,23.6917098,86.39341519999999
144035,31.0425769,75.70225669999999
143530,31.9993777,75.46942849999999
160101,30.7182961,76.8201976
146022,31.5038877,75.8185314
144011,31.2937587,75.581523
762028,20.2211877,84.5012435
144702,31.0717809,75.27123929999999
762107,19.8837395,83.63484299999999
144022,31.2836491,75.6033497
144010,31.2915834,75.6731734
143514,31.6934541,75.329557
425301,21.1361518,75.70225669999999
847201,26.1085153,86.15482689999999
143205,31.6210674,75.2829046
828204,23.7403647,86.7114545
160071,30.7038528,76.7076768
146021,31.5694221,76.0043731
762016,20.6794148,83.99558789999999
152132,30.0408173,73.98300290000002
143414,31.5037288,74.6751731
764061,19.2846545,82.2365981
762106,20.1859203,84.14351359999999
144021,31.3526942,75.52184679999999
144009,31.3633457,75.61498929999999
143513,31.9024655,75.0260667
766011,20.0575529,83.2077645
125133,29.7767703,75.78365889999999
148023,30.51575669999999,75.92309759999999
768002,21.4726177,83.9704575
171203,31.1987215,77.6192447
171213,31.2262196,77.4400975
764048,18.3224148,81.8005724
422308,20.1793552,74.0887576
848204,25.6833818,86.15482689999999
828303,23.6381089,86.3883506
144036,31.0148784,75.6557206
143531,32.1203289,75.45777749999999
160102,30.6844199,76.8201976
146023,31.5132626,75.95213
144020,31.2339038,75.6091696
762029,20.4044426,84.2910759
144703,31.0476082,75.35287790000001
764063,19.2114733,82.4644445
762109,20.1024342,83.7836403
144023,31.3122461,75.6455388
148001,30.2345977,75.8301537
143515,31.7195462,75.45777749999999
160025,30.7527177,76.71633589999999
767026,20.5933901,82.9716617
172102,31.48888109999999,77.8252923
143502,31.7216097,75.0026972
767029,20.5611872,83.357567
172026,31.4811415,77.4013403
764003,18.742549,82.5510469
148106,30.2140241,75.6440842
144003,31.30073,75.55678209999999
152112,30.3037834,74.4760088
144006,31.3214172,75.57861249999999
151505,29.9366599,75.3878525
852126,25.6925097,86.51986509999999
422221,20.1219598,73.9065883
848213,25.7821025,86.317392
425305,21.0373557,75.911483
144028,31.2008663,75.5160235
143520,32.0052487,75.329557
766018,19.4969552,82.79941939999999
422212,19.9750601,73.5122928
848301,25.9699663,85.83838569999999
425302,21.1620879,75.5975296
847202,26.3221709,86.506591
143301,31.4733592,74.7922202
764036,18.6004123,82.8425216
422401,19.8987484,73.8066163
422602,19.2666916,74.10050439999999
423101,20.2976274,74.24140919999999
160001,30.7535003,76.8057776
144801,31.4524489,75.5626039
764070,19.3042863,82.713132
762110,20.2692443,83.804868
144024,31.26521929999999,75.63826569999999
160030,30.7122069,76.7884713
767027,20.7356319,82.9716617
172103,31.6738972,77.99670429999999
143504,31.7077097,75.07279559999999
767030,20.4580975,83.4536844
172027,31.3315393,77.3668965
764004,18.8716474,82.5686247
148107,30.2834499,75.45777749999999
144004,31.3443197,75.58113759999999
152113,29.9997527,74.5697617
144007,31.3223614,75.6237184
151506,29.7703545,75.3178952
172104,31.4939833,77.99670429999999
143117,31.4427944,75.0961549
422302,20.0759122,73.9712488
848209,25.8713336,86.1141045
828205,23.8354477,86.7114545
144031,31.127391,75.7080727
766019,19.5898791,82.7562895
422214,19.9441232,73.859549
848236,25.7603077,85.9406745
425303,21.2896714,75.45777749999999
847203,25.9228231,86.2767995
143302,31.4230672,74.74541119999999
764037,18.6182263,82.6915429
422402,19.7694729,73.5358541
422603,19.5104721,74.1122506
423102,20.4323089,74.1944529
160002,30.6896247,76.7884713
144802,31.5007016,75.3995089
764071,19.3918777,82.5402275
423403,20.0997046,74.6166192
144025,31.3735781,75.6557206
148017,30.347726,75.9347113
160043,30.7211843,76.75240869999999
148109,30.3970193,75.61498929999999
504301,18.9225329,79.4591378
764006,18.8754344,82.6267345
172111,31.7696176,78.54337009999999
151508,30.0623273,75.3995089
172106,31.3108666,78.4524591
143304,31.2919459,74.7688173
762017,20.5769806,83.7836403
148025,30.4449407,75.6906241
147105,29.9025922,76.1088001
171205,31.1129631,77.665066
143114,31.6601982,75.2362381
423201,20.5361174,74.4408385
424004,20.8898903,74.78929509999999
424205,20.704104,75.6906241
143532,32.1218823,75.3761952
848203,25.6412882,86.357952
764039,18.4391967,82.95015579999999
160104,30.6427858,76.854799
146101,31.39031719999999,76.0043731
148019,30.5882941,75.8650148
424119,1.307394,103.909854
422403,19.7408878,73.7242486
422604,19.539494,73.7948516
423104,20.247329,74.4525627
160003,30.6738734,76.8000091
144803,31.4694618,75.5160235
764072,19.5246965,82.32348429999999
423501,20.5074167,74.006509
144026,31.2734015,75.5626039
148018,30.4230746,76.0043731
847305,26.4887543,85.83838569999999
110036,28.8222004,77.17181339999999
122018,28.4180814,77.0506896
504308,19.5534192,78.4524591
852115,25.7015191,86.9223432
171215,31.3344538,77.45298679999999
764044,18.4993791,82.08429009999999
504304,19.40102,78.2703951
764020,18.8364407,82.68614459999999
172114,32.4151975,78.0195387
146109,31.3282122,76.0507949
152001,30.9205165,74.6107628
171208,31.2890898,77.973865
423202,20.5803526,74.41738769999999
424005,20.9395191,74.7922202
848134,25.8519117,85.83838569999999
