Pincode,Latitude,Longitude
143533,32.1214135,75.5626039
848202,25.6339449,86.0733498
143526,32.059461,75.3178952
764042,18.4856519,82.32348429999999
171003,31.1369056,77.1657716
146104,31.40756319999999,75.9579358
762023,20.5523712,84.4592701
160011,30.7573593,76.7884713
424201,20.6257242,75.3178952
422501,19.9491178,73.7889689
422605,19.5525173,74.1944529
423105,20.5679413,74.66346399999999
160004,30.6582706,76.7855866
144804,31.5176207,75.35287790000001
764073,19.6363678,82.1713632
423502,20.4896201,73.8183804
829101,23.6128612,85.4272402
423208,20.4538793,74.42911350000001
423203,20.5467979,74.5580454
424006,20.8043422,74.7102958
848133,25.9250692,85.9202327
143534,32.2091953,75.45777749999999
848201,25.5909247,86.2361744
144037,31.0897976,75.6731734
848130,25.8416874,85.6897121
848127,25.6830004,85.7153754
829105,23.6296099,85.3911146
143603,31.9744515,74.88579890000001
144002,31.3101807,75.4927278
424202,20.6503851,75.46942849999999
422502,19.8420511,73.8183804
422606,19.7291413,74.10050439999999
423106,20.2641633,74.64004320000001
160005,1.292253,103.827462
144805,31.4072932,75.5101999
829102,23.5735411,85.50457109999999
423212,20.420254,74.5697617
423204,20.7191485,74.2883536
424101,20.4153781,75.03775019999999
848132,25.7804688,85.81790389999999
143601,31.7981381,74.9910112
848160,25.9498209,85.9611082
144039,31.0644037,75.5975296
848129,25.8786156,85.7410262
848125,26.0014898,85.7051116
829106,23.5866636,85.3446321
143604,32.010797,75.0026972
829110,23.5619348,85.7256372
424203,20.5825418,75.4927278
422601,19.6238455,73.95949399999999
422608,19.6555756,74.1827119
423107,19.6700722,74.4760088
160009,1.287701,103.838623
144806,31.3943203,75.44612560000002
144042,31.1609794,75.5101999
423213,20.548532,74.3235539
423205,20.7029648,74.6166192
424102,20.5018211,75.0961549
848131,25.8937444,85.6537627
143602,31.874608,74.9793243
424206,20.8517522,75.78365889999999
144040,31.1256127,75.44612560000002
424204,20.6370204,75.58588859999999
422610,19.3969615,74.006509
423108,20.6434394,74.347017
848122,25.8222957,85.63320929999999
144819,31.5807271,75.4636031
847306,26.2536666,85.8588594
110037,28.5441475,77.1159808
122051,28.3484435,76.9239727
504309,19.7086855,78.6795836
852114,25.9370539,86.8822445
171216,31.1283619,77.8252923
764045,18.4675011,81.8879884
504306,19.1170667,78.2248291
764021,18.8104862,82.7778579
172115,31.660795,77.85959629999999
146110,31.5298199,76.0507949
152002,30.9939928,74.6166192
423301,20.5923163,74.1709702
423206,20.7111565,74.4525627
424103,20.6094943,75.1311874
764049,19.3612418,82.65914649999999
829103,23.6451009,85.5148735
424207,20.6653222,75.78365889999999
144041,31.0035902,75.45777749999999
422611,19.6997456,74.2883536
423109,19.7985195,74.48773059999999
848121,25.8062643,85.6897121
145001,32.3801323,75.78365889999999
829116,23.7614078,85.8537418
764074,19.9162802,82.08429009999999
140111,30.9265583,76.3868797
110087,28.6703213,77.0857675
141004,30.9033011,75.81271989999999
851212,25.3784258,86.7516942
110038,28.5132203,77.109319
122052,28.3702789,76.9124465
504310,19.0876308,78.49792479999999
852113,25.8773308,86.85214859999999
171217,30.83308559999999,77.57340479999999
764046,18.487336,82.2202951
143501,31.6491658,74.95594799999999
764027,18.9944751,83.2720082
172116,31.5730326,78.36146719999999
146111,31.4617492,75.841775
152003,30.8665626,74.5814773
423302,20.7688454,74.07701
829113,23.7448142,85.899783
424104,20.5205631,75.17788530000001
424303,20.9601993,74.511172
829104,23.8171583,85.9406745
424208,20.6769299,75.92309759999999
829108,23.7060257,85.36529589999999
422620,19.3548867,74.1827119
423110,20.3905619,74.370477
848117,25.8196509,85.95089229999999
145022,32.442254,75.841775
829117,23.6865181,85.50972259999999
764075,19.3374137,82.36688699999999
140112,30.8690201,76.37530459999999
110088,28.71221049999999,77.15903039999999
141006,30.8553803,75.8621101
134202,30.4516907,77.03341790000002
110039,28.80015809999999,77.0354852
504311,19.3638871,78.792953
852112,26.0340801,87.0024407
171218,31.0069736,77.27499639999999
764047,18.1077423,81.73494199999999
504323,19.2634266,78.3159411
764028,19.0028527,82.8640623
172117,31.9186342,77.973865
146112,31.399792,75.8882508
152004,30.8779071,74.6751731
423303,20.8074986,74.24140919999999
829114,23.7519623,85.94578369999999
424105,20.7106716,75.2245693
424304,21.0558567,74.1709702
143505,31.7758933,75.17788530000001
424301,20.8677039,74.89749250000001
829109,23.7078619,85.4272402
422622,19.3757797,74.2883536
423111,20.2444566,74.0417628
848115,25.9588134,85.6588999
145023,32.3142826,75.5975296
829118,23.6791608,85.26189869999999
764076,19.647519,82.4319405
140113,31.0262091,76.583499
110089,28.7358942,77.1286829
141007,30.9661366,75.92309759999999
134203,30.4609213,77.1255055
110040,28.834898,77.0898784
122101,28.3636532,77.0219019
504312,19.7380496,78.4069732
766020,19.8009514,83.3148018
171219,31.0409637,77.10824439999999
143606,31.8216619,74.90918529999999
504346,19.5266915,78.77028949999999
147003,30.3572743,76.41870589999999
829150,23.6651223,85.5920787
146113,31.5943319,75.777846
152005,30.9661889,74.7571147
423401,20.0829547,74.42911350000001
424106,20.5930409,74.9442585
424305,21.1454045,74.3822058
144005,31.2956907,75.63535639999999
424302,20.8757251,74.4760088
143518,31.8759997,75.27123929999999
848114,25.6756021,85.8690933
423117,20.3309468,74.10050439999999
841401,25.9889908,84.9505398
765015,19.2964782,83.12200740000002
145024,32.3675857,75.626628
829119,23.6079201,85.26189869999999
764077,19.8631807,82.49693309999999
140114,31.0911413,76.6123884
110090,28.7553815,77.2441305
141008,30.9579652,75.7487779
134204,30.5749958,77.0219019
110041,28.6696613,77.0568756
122102,28.3117677,77.0794705
504313,19.3750222,78.97407249999999
766023,19.7712787,82.85329279999999
171220,31.1559395,77.4128193
144001,31.3271102,75.5917092
505001,18.4355341,79.1435645
147004,30.3850123,76.3868797
146114,31.5693474,75.754592
152020,56.7370078,38.8453138
423402,20.0069427,74.6166192
831002,22.6191948,86.05296039999999
424107,20.6942695,75.03775019999999
424306,20.9287962,74.05351259999999
829111,23.7658303,85.7974141
143519,31.9552657,75.2829046
848113,25.9191796,85.7153754
845434,26.4527114,84.7420032
765016,19.5167091,83.3148018
145025,32.220061,75.55096019999999
829127,23.7265301,85.6640365
764078,19.1983127,82.723924
140115,31.183681,76.583499
110091,28.6078909,77.3054884
141010,30.9023784,75.9056753
134205,30.6373345,77.0794705
110042,28.7505846,77.1419808
122103,28.1738838,77.0794705
829135,23.6493933,85.3575479
205267,27.3784735,79.08710049999999
202281,28.0912103,78.3273245
193504,34.27920090000001,74.69858909999999
207401,27.7407804,78.5547283
206247,26.6153886,79.4478858
212203,25.5042844,81.5925427
184144,32.5529228,75.36453689999999
766026,19.3583972,82.8855961
184145,32.454615,75.1895576
829107,23.8392907,85.8793252
505002,18.4366514,79.10769750000001
147005,30.3549793,76.3434679
829202,23.9112204,84.7315563
146115,31.5542146,75.7197039
152021,31.0613765,74.8039205
141102,30.8879365,75.7255192
831003,22.7870169,86.2285536
424108,20.4030674,74.89749250000001
424307,21.0492626,74.72200169999999
829112,23.9221437,85.8690933
184148,32.4145378,75.3178952
832402,22.8434639,85.9815339
848102,25.8801057,85.7922905
845435,26.7144982,84.8255097
765017,19.3288612,83.357567
761217,19.5189439,84.05902900000001
829128,23.6713581,85.81790389999999
110046,28.6040739,77.0979509
140116,31.2261886,76.5603828
110092,28.6362211,77.2922332
141012,30.8894676,75.7894716
135001,30.1014803,77.27499639999999
110043,28.611665,76.97867800000002
122104,27.7464579,76.9412601
829143,23.6274521,85.3187914
184151,32.3493437,75.42281899999999
766027,19.7029817,83.2291862
184152,32.4430384,75.6557206
184201,32.5770157,75.7604058
505101,18.1500975,79.4816378
829203,23.6955447,84.6688348
146116,31.6100887,75.7197039
152022,30.651718,74.3822058
141103,30.8016559,75.7080727
831004,22.7794565,86.28695069999999
424109,20.3019263,74.8039205
424308,20.7241028,74.8507131
110054,28.6903983,77.2275394
140126,31.3162182,76.3521514
832403,23.1151801,85.9100089
848101,25.8501436,85.77691639999999
845436,26.3995189,85.2411958
765018,19.3449346,83.4750241
762001,20.4865173,84.25948609999999
829129,23.6774148,85.4014387
110047,28.4717584,77.1315321
140117,31.1614039,76.4794435
110093,28.6974374,77.31562919999999
141013,30.8614623,75.8156257
135002,30.1026552,77.17152279999999
110044,28.5006897,77.3152116
122105,28.3184638,76.9712827
829144,23.8430342,86.0223611
847428,26.1638995,85.8127822
766028,19.6301728,82.5834947
847429,26.1161722,86.00195149999999
147101,30.1843476,76.2015572
847452,26.3195253,86.5703554
829204,23.6805582,84.2489525
147001,30.2896414,76.3405733
152023,30.8815534,74.42911350000001
141104,30.782569,75.63826569999999
831005,22.8092428,86.1624587
143605,31.9303036,75.07279559999999
424309,21.0915942,74.8039205
110055,28.645567,77.2110972
140127,55.5330312,38.3178508
832404,22.9735252,85.95089229999999
141105,30.7477755,75.6789905
845437,26.6310624,84.79420909999999
765019,19.5015365,83.54965659999999
762002,20.4923854,84.0801613
829130,23.7875037,85.61521859999999
110048,28.54786,77.2376414
140118,31.2362867,76.49679189999999
110094,28.7156702,77.277957
141014,30.872488,75.9405178
135003,30.194566,77.2979782
110045,28.5965884,77.082604
122107,28.0775058,77.03341790000002
829149,23.7357199,85.7820416
766029,19.9738434,82.8855961
847451,26.4360942,86.7667756
147021,30.3091013,76.5257007
829205,23.5655285,85.0441304
845416,26.5793406,84.9921549
831006,22.7740354,86.1828047
829121,23.5895611,85.8690933
424310,20.9046419,74.2883536
110056,28.68123619999999,77.12110679999999
140128,55.5207345,38.2448444
833101,22.6838372,85.78716630000001
141106,30.7488256,75.63826569999999
845438,26.7594523,84.4592701
765020,19.6022995,83.7199136
762010,20.3108307,84.3331694
829131,23.7178335,85.566356
110049,28.5623635,77.22307300000001
140119,31.0763633,76.5257007
110095,28.6761864,77.3159348
141015,30.9112101,75.9347113
135004,30.1474075,77.3381855
766031,20.374683,83.4430118
147102,29.9982173,76.1551866
829207,23.7341449,84.41726659999999
829206,23.7860743,84.54318669999999
845417,26.8570235,84.86721709999999
831007,22.7717243,86.21076719999999
829122,23.6097665,85.52517399999999
424311,20.8128143,74.8039205
110057,28.5616397,77.15588389999999
140133,31.2787884,76.4215988
833102,22.7989349,85.64348700000001
141107,30.7174242,75.6091696
845440,26.897856,84.7002041
765021,19.9020581,83.4856913
766013,19.6064336,82.8748301
829132,23.7305757,86.037663
110051,28.6569035,77.2822923
140123,31.2675144,76.4736602
110096,28.5953246,77.3118642
141016,30.8573921,75.9056753
135021,30.3112515,77.4472495
847427,26.0183161,86.317392
829208,23.6693571,84.9505398
845418,26.6912859,85.1686743
831009,22.8078987,86.231094
829123,23.7011933,85.8230251
424318,20.9712224,74.88579890000001
110058,28.6217426,77.08826950000001
140201,30.6051755,76.84614959999999
833103,22.6945074,85.31362179999999
141108,30.68285719999999,75.70225669999999
765022,19.0639236,83.91089680000002
767022,21.0242103,83.3682539
829133,23.6646212,85.3704606
110052,28.689477,77.1754088
140124,31.3922527,76.3810922
110097,28.5266528,77.0791514
141017,30.8487083,75.9289046
135101,30.1581173,77.3898602
766036,20.1194084,82.9716617
845419,26.4951075,84.6165146
831011,22.8213838,86.1726327
829125,23.6793163,85.33495599999999
845306,27.1415406,84.6269824
110059,28.6217627,77.0558233
140301,30.7630356,76.6528225
833104,22.4042563,85.14793639999999
141109,30.61481449999999,75.5975296
767023,21.0438498,83.57096399999999
829134,23.7421706,85.5869352
110053,28.67568619999999,77.2596337
140125,31.3598496,76.3926668
110099,28.7223841,77.079696
141101,30.8351329,75.6557206
135102,30.3410379,77.30963299999999
766037,19.5510567,82.9716617
847424,26.2561032,86.15991489999999
140103,30.8435639,76.5603828
829209,23.6400296,85.14793639999999
845420,26.4545594,85.1271907
831012,22.8294671,86.2584791
829126,23.6660571,85.3273997
845307,27.0428456,84.5012435
110060,28.6354261,77.1856762
140306,30.6121835,76.7221082
833105,22.5344699,85.5406209
141110,30.9025679,75.6557206
832105,22.9124353,86.3782198
110073,28.5709305,76.9058293
140506,30.526535,76.76827750000001
833219,22.6870099,85.9100089
141125,30.8590976,76.2826675
135103,30.2489389,77.3898602
766100,20.0672129,83.46435509999999
847423,26.1405478,86.2514126
140108,30.9510393,76.6181655
829210,23.6537241,84.83593950000001
845422,26.6393567,84.7002041
831013,22.7824121,86.15991489999999
423601,19.9102045,74.4408385
845315,26.7340368,85.0441304
110061,28.5350902,77.05655209999999
140307,30.68042849999999,76.6181655
833106,22.4091277,85.31362179999999
141112,30.8963885,76.0043731
832106,22.6331258,86.39341519999999
110074,28.4550173,77.1837006
140507,30.5835753,76.8836261
833220,22.7832145,85.95089229999999
141126,30.9364921,76.0623979
135106,30.3655022,77.53901270000001
766101,20.1703171,83.3682539
847422,26.1672356,86.1446493
140109,30.9031593,76.6990172
829301,23.6867575,85.95089229999999
845423,26.3828637,84.76289129999999
831014,22.7751118,86.1039189
423602,19.9039175,74.370477
845401,26.6704794,84.9088938
110062,28.5099937,77.2354845
140308,30.705177,76.69324379999999
833201,22.5477024,85.8127822
141113,30.8540139,76.0798006
832107,22.6940212,86.1955169
110075,28.5899848,77.0443796
140601,30.54824559999999,76.70479040000001
833221,22.1602593,85.3446321
135133,30.0117887,77.17152279999999
834010,23.2430856,85.37562489999999
141414,30.6613102,76.1203982
140110,30.833115,76.675922
831001,22.8229026,86.2150103
845424,26.3045876,84.87763919999999
831015,22.7495908,86.2818753
423603,19.9141955,74.6166192
845404,26.908153,84.1680508
110063,28.6698791,77.10691640000002
140401,30.494883,76.5719414
833202,22.4884821,85.8230251
141114,30.8616124,76.2015572
832108,22.8464931,86.1039189
110076,28.531953,77.2958536
140602,30.5900961,76.6181655
833222,22.1908351,85.1686743
141201,30.768332,75.81271989999999
136020,29.8753689,76.606611
834011,45.8511099,85.29979000000002
141415,30.61117609999999,76.07399989999999
845425,26.5397734,84.5536678
831016,22.7253202,86.2615689
423604,19.9207583,74.3000878
845406,26.3221052,85.2153062
110064,28.6258689,77.1142577
140402,30.4616909,76.59692369999999
833203,22.1571358,85.6640365
141115,30.9516436,76.2015572
832109,22.7909075,86.1421046
110077,28.5709904,77.07184079999999
140603,30.6193263,76.79135579999999
833223,22.0969144,85.21012689999999
141202,30.7304803,75.7255192
136021,29.8346795,76.6528225
141416,30.723887,76.07399989999999
845426,26.3475319,85.0960576
831017,22.7964772,86.2514126
423605,19.7544147,74.3822058
845411,26.5460568,84.7211074
110065,28.5678123,77.26164729999999
140405,30.5758434,76.37530459999999
833204,22.3295524,85.8895551
141116,30.8209004,75.8301537
832111,22.6925371,86.25903
110078,28.6102254,77.0300594
140604,30.6625018,76.8129878
834001,23.3780353,85.3187914
141203,30.7581778,75.77203279999999
136026,29.7288542,76.6181655
141417,30.7389636,76.2131474
845427,26.5871641,85.22048509999999
831019,22.7878498,86.2641076
423607,19.9628746,74.3176876
845412,26.4046234,85.0441304
110066,28.567447,77.1873371
140406,30.6033273,76.4215988
833212,22.2205087,85.5869352
141117,30.6835578,75.911483
110080,28.4965582,77.23863089999999
140701,30.4121228,76.5372625
834002,23.3478733,85.30328109999999
141204,30.6932274,75.795284
136027,29.7755234,76.4100267
835101,23.3938939,85.6640365
141418,30.8177127,76.0565965
845428,26.5822315,85.0752926
831020,22.9001497,86.1090119
423701,19.9012787,74.7337069
845413,26.4587395,84.9088938
110067,28.543301,77.1682675
140407,30.6661237,76.37530459999999
833213,22.2443983,85.37562489999999
141118,30.7434188,75.841775
110081,28.7343765,77.0110492
140702,30.3062029,76.606611
834003,23.2951815,85.3291291
141205,30.6592546,75.7429636
136030,29.9464747,76.5257007
835102,23.3021652,85.78716630000001
141419,30.7137422,75.9811564
845429,26.526348,84.8255097
841301,25.7868011,84.7367799
423702,19.8539262,74.9910112
845414,26.5130565,85.116815
110068,28.4820119,77.2170762
140408,55.090053,38.7964376
833214,22.1391521,85.8895551
141119,30.62105529999999,75.9579358
832301,22.467507,86.72151749999999
110082,28.7762372,77.10016259999999
140802,30.7788842,76.37530459999999
834004,23.2509663,85.2411958
141206,30.77364009999999,75.911483
136033,29.927155,76.3405733
835103,23.3904354,85.5406209
141421,30.7863961,76.02758589999999
845430,26.5144665,85.1583064
832101,22.2777965,86.761749
423703,19.9851382,74.89749250000001
845415,26.5741543,84.8463673
110069,28.6096772,77.2279415
140412,30.7110003,76.4794435
833215,22.4448413,85.7461548
141120,30.8263314,75.9811564
832302,22.441627,86.6207943
110083,28.6925257,77.0884449
140901,30.8177598,76.745195
834005,23.3691335,85.22048509999999
141401,30.7114183,76.16678069999999
136034,30.0632002,76.3405733
835201,22.5867799,84.8984775
141422,30.8050596,75.63826569999999
845431,26.7766482,84.9193082
832102,22.6492573,86.317392
424001,20.9073125,74.78929509999999
110070,28.5124389,77.1370115
140413,30.7533623,76.5603828
833216,22.8730524,85.7461548
141121,30.9041328,76.2826675
832303,22.6546295,86.5602614
110084,28.7578821,77.199756
141001,30.9058885,75.8359645
834006,23.4910341,85.3239605
141411,30.7364088,76.29425069999999
835204,23.1793981,85.64348700000001
136035,29.9627394,76.247912
835202,23.2547966,84.981754
141801,30.8190126,76.3289941
845432,26.3881168,84.9088938
832103,22.5688982,86.4490926
424002,20.9858385,74.66346399999999
110071,28.5613397,77.00208769999999
140417,30.41403189999999,76.6643728
833217,22.1648723,85.50972259999999
141122,30.8236417,75.9056753
832304,22.6995994,86.438974
110085,28.7153451,77.1088008
141002,30.8871823,75.8446802
834008,23.4021019,85.3291291
141412,30.7589839,76.1377935
142002,55.4293651,37.73244510000001
136038,29.9239581,76.860565
835203,23.2276935,84.87763919999999
142001,30.8015468,75.1662121
845433,26.853978,84.7837717
832104,22.4363919,86.3782198
136042,29.8024633,76.5603828
110072,28.6837776,76.9709282
140501,30.4681308,76.860565
833218,22.3209285,85.56121
141123,30.8875739,75.9753516
832401,22.9775933,86.1141045
110086,28.70198469999999,77.0788689
141003,30.8721582,75.8359645
834009,23.3917521,85.3807886
141413,30.6762876,76.0507949
835205,23.5219391,85.1686743
142003,55.4133715,37.7542369
844504,25.6257432,85.3859519
142052,30.8765644,74.7571147
835206,23.0421266,84.3121264
142011,30.7872224,75.2362381
844505,25.7240822,85.50972259999999
142053,30.7629517,75.3178952
835207,23.0149828,84.5536678
142021,30.8846708,75.7811158
844506,25.616185,85.45818589999999
142054,30.840241,75.30623260000002
835208,23.2179183,84.5850997
142022,30.8507629,75.795284
844507,25.6532131,85.50972259999999
142055,30.5677591,75.2829046
835209,23.1867974,85.0856761
142023,30.8021366,75.5626039
844508,25.5216577,85.45818589999999
142056,30.6919253,75.1895576
835210,23.0773134,85.39627689999999
142024,30.8444549,75.5393155
844509,25.680352,85.4323991
142057,30.5686365,75.0961549
835211,22.7715206,84.7315563
142025,30.914506,75.5626039
845101,27.1700138,84.16461629999999
142058,30.9551837,75.329557
835212,22.5611108,84.14351359999999
142026,30.7717219,75.4927278
845103,27.1300155,84.3331694
142060,30.7882297,74.8624092
835213,23.5444693,84.76289129999999
142027,30.9080514,75.754592
845104,26.9806515,84.1224036
143001,31.6427636,74.8565613
835214,23.4807606,84.9921549
142028,30.9000935,75.0494329
845105,27.3764253,84.05902900000001
143002,31.6319333,74.83609179999999
835215,23.4048426,85.4220809
142029,30.79690879999999,75.76621949999999
845106,27.2689614,84.2910759
143003,31.638676,74.9150313
835216,22.8847195,85.31362179999999
142030,30.7068944,75.5160235
845107,27.4047021,83.9003022
143005,31.637656,74.82585619999999
835217,23.4636354,85.4014387
142031,30.6287919,75.42281899999999
845301,26.8827674,84.9297206
143006,31.6052458,74.9150313
835218,23.3269848,84.3121264
142032,30.6393835,75.5160235
845302,26.8266088,85.0025539
143008,31.6852776,74.88579890000001
835219,23.5306255,85.45818589999999
142033,30.91379569999999,75.45777749999999
845303,26.8195465,85.1375645
143009,31.5653862,74.8156199
136043,29.6738797,76.5257007
835220,22.8609483,84.56414699999999
142034,30.6791038,75.46942849999999
845304,26.7490181,85.1375645
841213,25.8613856,84.6792931
173210,30.8710389,77.04493269999999
841212,25.9905355,84.5064881
841233,26.1067636,84.4645184
173235,31.1721203,76.958545
841234,26.0314632,84.1962563
176059,32.137601,76.4505243
843117,26.3132796,85.4891138
175046,31.4084456,77.1255055
843311,26.4310796,85.4891138
175126,31.8846818,77.067959
177034,31.7342701,76.2826675
843328,26.3699021,85.4169211
176021,32.1963807,75.9753516
177109,31.81805629999999,76.0798006
136044,29.5781322,76.4794435
835221,23.1455806,85.2929384
142035,30.7286926,75.41116439999999
845305,26.955384,84.6688348
841214,25.8423521,84.64268059999999
173211,30.9111094,77.0506896
841311,25.8452739,84.88805930000001
174029,31.4156193,76.6528225
176084,31.9690702,76.4389549
841235,26.1475267,84.15406589999999
174001,31.3355166,76.745195
176060,32.08924830000001,76.41581289999999
843118,26.1405857,85.62292959999999
175047,31.5122759,77.2635038
177001,31.6673472,76.4910093
843312,26.3164705,85.5920787
175128,32.03121760000001,77.0794705
177038,31.733227,76.5314817
843329,26.4600992,85.2929384
176022,32.1391156,75.911483
177110,31.8281395,76.1203982
136117,29.649819,76.29425069999999
835222,23.4410302,85.2411958
142036,30.8311764,75.42281899999999
835302,23.4337504,84.6479124
841215,25.945397,85.0545197
173212,30.905647,77.10824439999999
841312,25.745694,84.7420032
174030,31.4233394,76.514138
176085,32.0620756,76.4736602
841236,26.1035212,84.3804888
174002,31.3335782,76.514138
176061,32.1191198,76.5372625
843119,26.0309682,85.50972259999999
175048,31.5378255,77.1830243
177005,31.7096132,76.5199195
843313,26.7075493,85.30328109999999
175129,32.0835001,77.04493269999999
177039,31.5839967,76.3926668
843330,26.800066,85.62292959999999
176023,32.1076636,76.02758589999999
177111,31.8847805,76.02758589999999
136118,30.0124711,76.83749949999999
835223,22.6621633,84.3121264
142037,30.6829265,75.30623260000002
835303,23.2722007,85.1583064
841216,25.76513,85.1323779
173213,30.943386,77.09098089999999
841313,25.8575217,84.5746243
174031,31.3632858,76.6354952
176086,32.0346661,76.37530459999999
841237,26.1717117,84.31738779999999
174003,31.4277512,76.76827750000001
176062,32.0931135,76.55460310000001
843120,26.1783138,84.9713512
175049,31.70164449999999,76.8144298
177006,31.62877439999999,76.3926668
843314,26.5151188,85.5406209
175130,32.0900763,77.2175223
177040,31.7058378,76.5892774
843331,26.6257903,85.6948458
176025,32.0402465,75.92309759999999
177112,31.8676366,76.07399989999999
136119,29.9655011,76.7105632
142038,30.7303788,75.03775019999999
835325,23.4163205,84.83593950000001
841217,25.8066131,85.1375645
173214,30.920407,77.142764
841316,25.8400745,84.7420032
